SALES,COST_OF_SALES,QUANTITY_SOLD,GROSS_PROFIT,DAILY_UNIT_PRICE,DAILY_GROSS_PROFIT_PERCENT,DAILY_GROSS_PROFIT_PER_UNIT
364087.42430,386499.89640,10624,-22412.47210,34.27027713667,-6.15579407700,-2.10960769014
364416.73160,392128.30130,10643,-27711.56970,34.24003867331,-7.60436261500,-2.60373670018
365055.31200,398013.34830,9464,-32958.03630,38.57304649197,-9.02823085100,-3.48246368343
367729.26820,373973.59330,11332,-6244.32510,32.45051784328,-1.69807672100,-0.55103468938
368037.69190,413540.80720,11030,-45503.11530,33.36697116047,-12.36371064700,-4.12539576609
368789.57260,391923.65960,10761,-23134.08700,34.27093881610,-6.27297752400,-2.14980828919
369091.05540,391842.50140,10800,-22751.44600,34.17509772222,-6.16418243300,-2.10661537037
369245.75870,392017.97350,9770,-22772.21480,37.79383405322,-6.16722447400,-2.33083058342
369350.98950,402564.67860,9654,-33213.68910,38.25885534493,-8.99244622200,-3.44040699192
370355.00170,392493.08270,10830,-22138.08100,34.19713773777,-5.97752991000,-2.04414413666
371561.97640,393884.43300,10840,-22322.45660,34.27693509225,-6.00773438000,-2.05926721402
373959.36200,396324.17870,10896,-22364.81670,34.32079313510,-5.98054734600,-2.05257128304
375031.10930,383727.19400,11250,-8696.08470,33.33609860444,-2.31876356000,-0.77298530667
375648.01750,404178.92110,11579,-28530.90360,32.44218131963,-7.59511624500,-2.46402138354
375876.01340,431325.68670,11257,-55449.67330,33.39042492671,-14.75211807200,-4.92579490983
376778.83570,384006.04530,11309,-7227.20960,33.31672435229,-1.91815699700,-0.63906707932
377937.13870,413010.22900,10769,-35073.09030,35.09491491318,-9.28013860200,-3.25685674622
378527.87260,410385.03700,10737,-31857.16440,35.25452850889,-8.41606832800,-2.96704520816
380592.57760,409812.43270,10084,-29219.85510,37.74222308608,-7.67746320300,-2.89764528957
384806.77160,418101.59750,11257,-33294.82590,34.18377645909,-8.65234927200,-2.95769973350
385482.87200,406252.00760,9986,-20769.13560,38.60233046265,-5.38782319700,-2.07982531544
387639.12000,426783.30220,11330,-39144.18220,34.21351456311,-10.09809902600,-3.45491458076
388187.60140,414644.62350,11363,-26457.02210,34.16242201883,-6.81552476300,-2.32834833231
389904.00860,422372.58160,11667,-32468.57300,33.41938875461,-8.32732474800,-2.78294103026
389972.11980,419827.13650,10329,-29855.01670,37.75507017136,-7.65567977400,-2.89040727079
391656.21260,429832.83480,11148,-38176.62220,35.13241950126,-9.74748286200,-3.42452656979
391930.87800,407438.91960,12222,-15508.04160,32.06765488463,-3.95683077600,-1.26886283751
392228.13800,364396.19420,9540,27831.94380,41.11406058700,7.09585598400,2.91739452830
393635.17490,448390.96580,11758,-54755.79090,33.47807236775,-13.91028911800,-4.65689665759
395941.34510,406765.91400,12167,-10824.56890,32.54223268678,-2.73388193300,-0.88966622010
397480.36950,421674.10190,11590,-24193.73240,34.29511384814,-6.08677415500,-2.08746612597
397984.32930,437198.92960,11900,-39214.60030,33.44406128571,-9.85330260800,-3.29534456303
400302.03950,434872.72890,10600,-34570.68940,37.76434334906,-8.63615120300,-3.26138579245
402057.25290,426466.13220,11726,-24408.87930,34.28767294047,-6.07099589000,-2.08160321508
402312.33320,459285.80450,12065,-56973.47130,33.34540681310,-14.16150254400,-4.72221063407
408616.35060,424340.94940,12588,-15724.59880,32.46078412774,-3.84825491600,-1.24917372100
413700.17890,445569.71910,10964,-31869.54020,37.73259566764,-7.70353551300,-2.90674390733
415315.38390,441790.76720,12949,-26475.38330,32.07316270754,-6.37476585900,-2.04458902618
418715.41060,450936.27930,11096,-32220.86870,37.73570751622,-7.69517144200,-2.90382738825
420738.82180,455415.34930,12317,-34676.52750,34.15919637899,-8.24181789300,-2.81533875944
424009.88250,451548.02760,11237,-27538.14510,37.73337033906,-6.49469416600,-2.45066700187
425845.19600,442155.99120,13256,-16310.79520,32.12471303561,-3.83021702600,-1.23044622812
430521.02450,449274.18630,13384,-18753.16180,32.16684283473,-4.35592241300,-1.40116271668
431695.70920,465253.81570,13306,-33558.10650,32.44368774989,-7.77355572100,-2.52202814520
434639.65900,498895.61860,13019,-64255.95960,33.38502642292,-14.78373136700,-4.93555262309
439421.42210,456509.62190,13542,-17088.19980,32.44878320041,-3.88879534300,-1.26186677005
440905.99870,474967.32760,11688,-34061.32890,37.72296361225,-7.72530403300,-2.91421362936
451100.06010,515549.38990,13508,-64449.32980,33.39502961948,-14.28714724300,-4.77119705360
453633.47400,463250.07130,13613,-9616.59730,33.32354910747,-2.11990469200,-0.70642748108
454543.28580,490487.02460,13609,-35943.73880,33.40019735469,-7.90766026500,-2.64117413476
455554.33600,489215.06750,13321,-33660.73150,34.19820854290,-7.38896084200,-2.52689223782
456017.46310,473223.98070,14188,-17206.51760,32.14106731745,-3.77321462300,-1.21275145193
459484.66660,501362.57250,12181,-41877.90590,37.72142407027,-9.11410302500,-3.43796945243
461188.00490,504578.18880,13484,-43390.18390,34.20261086473,-9.40835048600,-3.21790150549
461280.78560,498910.32900,13793,-37629.54340,33.44310777931,-8.15762212000,-2.72816235772
461667.00390,496852.80200,12217,-35185.79810,37.78890103135,-7.62146694500,-2.88006860113
464067.79930,517180.54330,15100,-53112.74400,30.73296684106,-11.44503972900,-3.51740026490
464815.51790,476692.54370,13940,-11877.02580,33.34401132712,-2.55521284100,-0.85201045911
465318.02150,483774.59670,14551,-18456.57520,31.97842220466,-3.96644323800,-1.26840596523
468701.63020,486180.54440,14585,-17478.91420,32.13586768598,-3.72921984300,-1.19841715461
469469.94100,523480.30330,15291,-54010.36230,30.70237008698,-11.50454109700,-3.53216678438
470507.66300,506072.03330,14503,-35564.37030,32.44209218782,-7.55872286400,-2.45220783976
472160.75210,508265.14700,12507,-36104.39490,37.75171920525,-7.64663194500,-2.88673502039
473321.88250,491559.42300,14587,-18237.54050,32.44819925276,-3.85309472800,-1.25025985467
473425.75420,492135.29230,14745,-18709.53810,32.10754521533,-3.95194767800,-1.26887338759
478902.30490,495554.44990,15004,-16652.14500,31.91830877766,-3.47714864400,-1.10984704079
479010.15670,517742.19260,14344,-38732.03590,33.39446156581,-8.08584856900,-2.70022559258
486230.32020,495909.08960,11809,-9678.76940,41.17455501736,-1.99057298500,-0.81960956897
496882.31500,535306.00990,13144,-38423.69490,37.80297588253,-7.73295682700,-2.92328780432
498716.99760,526707.37700,15508,-27990.37940,32.15869213309,-5.61247752400,-1.80489936807
498894.34390,542483.83580,13207,-43589.49190,37.77499385932,-8.73721909900,-3.30048397819
499703.41470,526206.93720,12937,-26503.52250,38.62591131638,-5.30385058800,-2.04866062457
501279.00040,558766.69030,16310,-57487.68990,30.73445741263,-11.46820230900,-3.52468975475
503149.43130,521651.08610,15637,-18501.65480,32.17685178103,-3.67716897800,-1.18319721174
510289.21560,554159.81940,13503,-43870.60380,37.79080319929,-8.59720379300,-3.24895236614
512603.10350,561872.20600,15345,-49269.10250,33.40522016944,-9.61154978600,-3.21075936787
515698.79580,538260.27180,15897,-22561.47600,32.44000728439,-4.37493284500,-1.41922853369
518183.21040,534383.14310,15971,-16199.93270,32.44525767954,-3.12629440200,-1.01433427462
518693.52870,557939.36930,15986,-39245.84060,32.44673643813,-7.56628691700,-2.45501317403
520146.74960,541498.95820,16262,-21352.20860,31.98541074899,-4.10503547600,-1.31301245849
538827.20210,557567.13700,16884,-18739.93490,31.91348034234,-3.47791181000,-1.10992270197
541600.89220,562953.37080,16686,-21352.47860,32.45840178593,-3.94247478300,-1.27966430541
546135.46240,588250.18120,14475,-42114.71880,37.72956562349,-7.71140526500,-2.90947970984
552703.90380,616169.85140,17985,-63465.94760,30.73138191827,-11.48281153100,-3.52882666667
556865.20330,598925.66790,16276,-42060.46460,34.21388567830,-7.55307825900,-2.58420156058
562590.36650,586670.51410,17343,-24080.14760,32.43904552269,-4.28022750400,-1.38846494839
585463.99600,625980.93020,18036,-40516.93420,32.46085584387,-6.92048263900,-2.24644789310
590642.82570,614245.79410,18356,-23602.96840,32.17709880693,-3.99614917400,-1.28584486816
594007.21320,660937.80480,19317,-66930.59160,30.75048988973,-11.26763953600,-3.46485435627
594438.28080,639306.56880,18330,-44868.28800,32.42980255319,-7.54801456300,-2.44780621931
594953.63490,662850.99080,19366,-67897.35590,30.72155503976,-11.41220961000,-3.50600825674
603748.78950,626259.38680,18775,-22510.59730,32.15705936085,-3.72847079600,-1.19896656724
611894.67320,636341.31590,18867,-24446.64270,32.43200684794,-3.99523705200,-1.29573555414
612236.00580,627927.75870,18366,-15691.75290,33.33529379288,-2.56302353200,-0.85439142437
617019.09150,661010.59130,19017,-43991.49980,32.44565870011,-7.12968211300,-2.31327232476
628685.21880,653779.96350,19384,-25094.74470,32.43320361123,-3.99162314500,-1.29461126187
656245.82840,705891.30030,20223,-49645.47190,32.45046869406,-7.56507237900,-2.45490144390
661876.50000,686656.79100,20805,-24780.29100,31.81333813987,-3.74394483000,-1.19107382841
715032.18990,777522.19280,18936,-62490.00290,37.76046630228,-8.73946708700,-3.30006352450
717096.71280,797788.89200,23310,-80692.17920,30.76347974260,-11.25262154500,-3.46169794938
846678.38820,872081.58500,26410,-25403.19680,32.05900750473,-3.00033603700,-0.96187795532
